ntaname,borough,spc_common,count,area,total,spc_per
west village,manhattan,quaking aspen,1,0.895698827,3797,0.026336582
west village,manhattan,red maple,8,0.895698827,3797,0.210692652
west village,manhattan,river birch,2,0.895698827,3797,0.052673163
west village,manhattan,sassafras,1,0.895698827,3797,0.026336582
west village,manhattan,sawtooth oak,20,0.895698827,3797,0.52673163
west village,manhattan,scarlet oak,5,0.895698827,3797,0.131682908
west village,manhattan,schumard's oak,32,0.895698827,3797,0.842770608
west village,manhattan,serviceberry,3,0.895698827,3797,0.079009745
west village,manhattan,shingle oak,55,0.895698827,3797,1.448511983
west village,manhattan,siberian elm,15,0.895698827,3797,0.395048723
west village,manhattan,silver linden,23,0.895698827,3797,0.605741375
west village,manhattan,silver maple,1,0.895698827,3797,0.026336582
west village,manhattan,sophora,280,0.895698827,3797,7.374242823
west village,manhattan,southern red oak,3,0.895698827,3797,0.079009745
west village,manhattan,sugar maple,2,0.895698827,3797,0.052673163
west village,manhattan,swamp white oak,29,0.895698827,3797,0.763760864
west village,manhattan,sweetgum,12,0.895698827,3797,0.316038978
west village,manhattan,tree of heaven,3,0.895698827,3797,0.079009745
west village,manhattan,white ash,2,0.895698827,3797,0.052673163
west village,manhattan,white oak,44,0.895698827,3797,1.158809587
west village,manhattan,willow oak,54,0.895698827,3797,1.422175402
westchester-unionport,bronx,'schubert' chokecherry,29,0.858916214,2820,1.028368794
westchester-unionport,bronx,american elm,30,0.858916214,2820,1.063829787
westchester-unionport,bronx,american hophornbeam,8,0.858916214,2820,0.283687943
westchester-unionport,bronx,american hornbeam,6,0.858916214,2820,0.212765957
westchester-unionport,bronx,american linden,78,0.858916214,2820,2.765957447
westchester-unionport,bronx,amur maackia,16,0.858916214,2820,0.567375887
westchester-unionport,bronx,amur maple,23,0.858916214,2820,0.815602837
westchester-unionport,bronx,arborvitae,5,0.858916214,2820,0.177304965
westchester-unionport,bronx,ash,5,0.858916214,2820,0.177304965
westchester-unionport,bronx,atlantic white cedar,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,bald cypress,12,0.858916214,2820,0.425531915
westchester-unionport,bronx,black cherry,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,black locust,20,0.858916214,2820,0.709219858
westchester-unionport,bronx,black oak,3,0.858916214,2820,0.106382979
westchester-unionport,bronx,black walnut,5,0.858916214,2820,0.177304965
westchester-unionport,bronx,blackgum,3,0.858916214,2820,0.106382979
westchester-unionport,bronx,blue spruce,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,boxelder,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,callery pear,129,0.858916214,2820,4.574468085
westchester-unionport,bronx,catalpa,5,0.858916214,2820,0.177304965
westchester-unionport,bronx,cherry,217,0.858916214,2820,7.695035461
westchester-unionport,bronx,chinese elm,27,0.858916214,2820,0.957446809
westchester-unionport,bronx,chinese tree lilac,8,0.858916214,2820,0.283687943
westchester-unionport,bronx,cockspur hawthorn,9,0.858916214,2820,0.319148936
westchester-unionport,bronx,common hackberry,69,0.858916214,2820,2.446808511
westchester-unionport,bronx,cornelian cherry,17,0.858916214,2820,0.602836879
westchester-unionport,bronx,crab apple,25,0.858916214,2820,0.886524823
westchester-unionport,bronx,crepe myrtle,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,crimson king maple,10,0.858916214,2820,0.354609929
westchester-unionport,bronx,cucumber magnolia,3,0.858916214,2820,0.106382979
westchester-unionport,bronx,dawn redwood,36,0.858916214,2820,1.276595745
westchester-unionport,bronx,eastern cottonwood,3,0.858916214,2820,0.106382979
westchester-unionport,bronx,eastern redbud,28,0.858916214,2820,0.992907801
westchester-unionport,bronx,empress tree,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,european alder,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,european hornbeam,13,0.858916214,2820,0.460992908
westchester-unionport,bronx,flowering dogwood,5,0.858916214,2820,0.177304965
westchester-unionport,bronx,ginkgo,78,0.858916214,2820,2.765957447
westchester-unionport,bronx,golden raintree,44,0.858916214,2820,1.560283688
westchester-unionport,bronx,green ash,44,0.858916214,2820,1.560283688
westchester-unionport,bronx,hardy rubber tree,7,0.858916214,2820,0.24822695
westchester-unionport,bronx,hawthorn,47,0.858916214,2820,1.666666667
westchester-unionport,bronx,hedge maple,35,0.858916214,2820,1.241134752
westchester-unionport,bronx,holly,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,honeylocust,263,0.858916214,2820,9.326241135
westchester-unionport,bronx,horse chestnut,3,0.858916214,2820,0.106382979
westchester-unionport,bronx,japanese hornbeam,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,japanese maple,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,japanese snowbell,4,0.858916214,2820,0.141843972
westchester-unionport,bronx,japanese tree lilac,52,0.858916214,2820,1.843971631
westchester-unionport,bronx,japanese zelkova,182,0.858916214,2820,6.453900709
westchester-unionport,bronx,katsura tree,10,0.858916214,2820,0.354609929
westchester-unionport,bronx,kentucky coffeetree,9,0.858916214,2820,0.319148936
westchester-unionport,bronx,kentucky yellowwood,7,0.858916214,2820,0.24822695
westchester-unionport,bronx,kousa dogwood,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,littleleaf linden,134,0.858916214,2820,4.75177305
westchester-unionport,bronx,london planetree,246,0.858916214,2820,8.723404255
westchester-unionport,bronx,maple,43,0.858916214,2820,1.524822695
westchester-unionport,bronx,mulberry,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,northern red oak,37,0.858916214,2820,1.312056738
westchester-unionport,bronx,norway maple,54,0.858916214,2820,1.914893617
westchester-unionport,bronx,norway spruce,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,paper birch,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,paperbark maple,6,0.858916214,2820,0.212765957
westchester-unionport,bronx,persian ironwood,8,0.858916214,2820,0.283687943
westchester-unionport,bronx,pignut hickory,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,pin oak,129,0.858916214,2820,4.574468085
westchester-unionport,bronx,pine,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,pitch pine,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,pond cypress,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,purple-leaf plum,41,0.858916214,2820,1.453900709
westchester-unionport,bronx,red maple,58,0.858916214,2820,2.056737589
westchester-unionport,bronx,river birch,4,0.858916214,2820,0.141843972
westchester-unionport,bronx,sawtooth oak,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,scarlet oak,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,schumard's oak,14,0.858916214,2820,0.496453901
westchester-unionport,bronx,serviceberry,31,0.858916214,2820,1.09929078
westchester-unionport,bronx,siberian elm,10,0.858916214,2820,0.354609929
westchester-unionport,bronx,silver linden,7,0.858916214,2820,0.24822695
westchester-unionport,bronx,silver maple,12,0.858916214,2820,0.425531915
westchester-unionport,bronx,sophora,64,0.858916214,2820,2.269503546
westchester-unionport,bronx,sugar maple,9,0.858916214,2820,0.319148936
westchester-unionport,bronx,swamp white oak,53,0.858916214,2820,1.879432624
westchester-unionport,bronx,sweetgum,57,0.858916214,2820,2.021276596
westchester-unionport,bronx,sycamore maple,6,0.858916214,2820,0.212765957
westchester-unionport,bronx,tartar maple,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,tulip-poplar,5,0.858916214,2820,0.177304965
westchester-unionport,bronx,turkish hazelnut,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,two-winged silverbell,6,0.858916214,2820,0.212765957
westchester-unionport,bronx,weeping willow,1,0.858916214,2820,0.035460993
westchester-unionport,bronx,white ash,2,0.858916214,2820,0.070921986
westchester-unionport,bronx,white oak,3,0.858916214,2820,0.106382979
westchester-unionport,bronx,willow oak,6,0.858916214,2820,0.212765957
westerleigh,staten island,'schubert' chokecherry,48,2.268922613,4954,0.968914009
westerleigh,staten island,american beech,6,2.268922613,4954,0.121114251
westerleigh,staten island,american elm,63,2.268922613,4954,1.271699637
westerleigh,staten island,american hophornbeam,15,2.268922613,4954,0.302785628
westerleigh,staten island,american hornbeam,30,2.268922613,4954,0.605571256
westerleigh,staten island,american larch,1,2.268922613,4954,0.020185709
westerleigh,staten island,american linden,62,2.268922613,4954,1.251513928
westerleigh,staten island,amur cork tree,1,2.268922613,4954,0.020185709
westerleigh,staten island,amur maackia,21,2.268922613,4954,0.423899879
westerleigh,staten island,amur maple,34,2.268922613,4954,0.68631409
westerleigh,staten island,ash,9,2.268922613,4954,0.181671377
westerleigh,staten island,atlas cedar,1,2.268922613,4954,0.020185709
westerleigh,staten island,bald cypress,3,2.268922613,4954,0.060557126
westerleigh,staten island,bigtooth aspen,4,2.268922613,4954,0.080742834
westerleigh,staten island,black cherry,5,2.268922613,4954,0.100928543
westerleigh,staten island,black locust,5,2.268922613,4954,0.100928543
westerleigh,staten island,black oak,7,2.268922613,4954,0.14129996
westerleigh,staten island,black walnut,3,2.268922613,4954,0.060557126
westerleigh,staten island,blackgum,5,2.268922613,4954,0.100928543
westerleigh,staten island,blue spruce,1,2.268922613,4954,0.020185709
westerleigh,staten island,boxelder,3,2.268922613,4954,0.060557126
westerleigh,staten island,bur oak,6,2.268922613,4954,0.121114251
westerleigh,staten island,callery pear,415,2.268922613,4954,8.377069035
westerleigh,staten island,catalpa,2,2.268922613,4954,0.040371417
westerleigh,staten island,cherry,191,2.268922613,4954,3.855470327
westerleigh,staten island,chinese chestnut,3,2.268922613,4954,0.060557126
westerleigh,staten island,chinese elm,31,2.268922613,4954,0.625756964
westerleigh,staten island,chinese fringetree,4,2.268922613,4954,0.080742834
westerleigh,staten island,chinese tree lilac,7,2.268922613,4954,0.14129996
westerleigh,staten island,cockspur hawthorn,13,2.268922613,4954,0.262414211
westerleigh,staten island,common hackberry,18,2.268922613,4954,0.363342753
westerleigh,staten island,cornelian cherry,34,2.268922613,4954,0.68631409
westerleigh,staten island,crab apple,23,2.268922613,4954,0.464271296
westerleigh,staten island,crepe myrtle,7,2.268922613,4954,0.14129996
westerleigh,staten island,crimson king maple,69,2.268922613,4954,1.392813888
westerleigh,staten island,cucumber magnolia,5,2.268922613,4954,0.100928543
westerleigh,staten island,dawn redwood,21,2.268922613,4954,0.423899879
westerleigh,staten island,eastern hemlock,5,2.268922613,4954,0.100928543
westerleigh,staten island,eastern redbud,58,2.268922613,4954,1.170771094
westerleigh,staten island,empress tree,2,2.268922613,4954,0.040371417
westerleigh,staten island,english oak,2,2.268922613,4954,0.040371417
westerleigh,staten island,european beech,2,2.268922613,4954,0.040371417
westerleigh,staten island,european hornbeam,29,2.268922613,4954,0.585385547
westerleigh,staten island,flowering dogwood,27,2.268922613,4954,0.54501413
westerleigh,staten island,ginkgo,27,2.268922613,4954,0.54501413
westerleigh,staten island,golden raintree,71,2.268922613,4954,1.433185305
westerleigh,staten island,green ash,66,2.268922613,4954,1.332256762
westerleigh,staten island,hardy rubber tree,6,2.268922613,4954,0.121114251
westerleigh,staten island,hawthorn,52,2.268922613,4954,1.049656843
westerleigh,staten island,hedge maple,35,2.268922613,4954,0.706499798
westerleigh,staten island,honeylocust,175,2.268922613,4954,3.532498991
westerleigh,staten island,horse chestnut,5,2.268922613,4954,0.100928543
westerleigh,staten island,japanese hornbeam,6,2.268922613,4954,0.121114251
westerleigh,staten island,japanese maple,7,2.268922613,4954,0.14129996
westerleigh,staten island,japanese snowbell,2,2.268922613,4954,0.040371417
westerleigh,staten island,japanese tree lilac,44,2.268922613,4954,0.888171175
westerleigh,staten island,japanese zelkova,179,2.268922613,4954,3.613241825
westerleigh,staten island,katsura tree,13,2.268922613,4954,0.262414211
westerleigh,staten island,kentucky coffeetree,29,2.268922613,4954,0.585385547
westerleigh,staten island,kentucky yellowwood,6,2.268922613,4954,0.121114251
westerleigh,staten island,kousa dogwood,5,2.268922613,4954,0.100928543
westerleigh,staten island,littleleaf linden,109,2.268922613,4954,2.200242229
westerleigh,staten island,london planetree,506,2.268922613,4954,10.21396851
westerleigh,staten island,magnolia,7,2.268922613,4954,0.14129996
westerleigh,staten island,maple,36,2.268922613,4954,0.726685507
westerleigh,staten island,mulberry,5,2.268922613,4954,0.100928543
westerleigh,staten island,northern red oak,44,2.268922613,4954,0.888171175
westerleigh,staten island,norway maple,188,2.268922613,4954,3.794913201
westerleigh,staten island,norway spruce,1,2.268922613,4954,0.020185709
westerleigh,staten island,oklahoma redbud,3,2.268922613,4954,0.060557126
westerleigh,staten island,pagoda dogwood,10,2.268922613,4954,0.201857085
westerleigh,staten island,paper birch,9,2.268922613,4954,0.181671377
westerleigh,staten island,paperbark maple,1,2.268922613,4954,0.020185709
westerleigh,staten island,pignut hickory,3,2.268922613,4954,0.060557126
westerleigh,staten island,pin oak,649,2.268922613,4954,13.10052483
westerleigh,staten island,pine,6,2.268922613,4954,0.121114251
westerleigh,staten island,purple-leaf plum,98,2.268922613,4954,1.978199435
westerleigh,staten island,red horse chestnut,4,2.268922613,4954,0.080742834
westerleigh,staten island,red maple,393,2.268922613,4954,7.932983448
